"Data Source","World Development Indicators",

"Last Updated Date","2024-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Low income","LIC","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.08989498820891","4.22583271691642","4.21460182790944","4.0732217864333","3.85893568499121","3.54912669225037","3.36500566154528","3.21305577419221","3.04532451044958","2.83269338430133","2.69920368229625","2.51210166927637","2.33236337221443","2.18412368964826","2.03569181634137","1.90160976706925","1.79143735905721","1.70901618140045","1.65081353096109","1.5585199453984","1.49774565508035","1.44544581942868","1.38549688852983","1.30445889618692","1.20974575323372","1.1277017494105","1.04682994155277","0.945005776119303","0.868432083418344","0.8124342991859","0.759059098944077","0.695018564211347","0.596901483077388","",
"Liechtenstein","LIE","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","0.01","0.01","0.01","0.02","0.02","0.03","0.03","0.04","0.04","0.04","0.04","0.04","0.04","0.04","0.04","0.03","0.03","0.03","0.03","0.03","0.02","0.02","0.02","0.02","0.02","0.02","0.02","0.02","0.01","0.01","0.01","0.01","",
"Lower middle income","LMC","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low & middle income","LMY","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.2","16.01","23.44","31.45","38.5","43","41.75","39.67","35.97","32.78","30.93","29.41","28.42","27.77","27.74","27.6","27.42","26.44","25.31","24.09","22.17","21.4","20.83","20.57","18.96","16.99","14.12","11.56","9.64","8.71","7.57","6.34","5.04","",
"Late-demographic dividend","LTE","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.04","0.04","0.05","0.05","0.05","0.06","0.06","0.06","0.07","0.07","0.08","0.21","0.09","0.09","0.1","0.1","0.11","0.12","0.13","0.14","0.15","0.15","0.16","0.16","0.16","0.17","0.16","0.16","0.16","0.15","0.14","0.13","0.12","",
"Luxembourg","LUX","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.13","0.13","0.13","0.12","0.11","0.11","0.1","0.1","0.1","0.1","0.11","0.11","0.12","0.12","0.13","0.13","0.13","0.14","0.14","0.15","0.15","0.15","0.16","0.16","0.16","0.16","0.15","0.15","0.15","0.14","0.14","0.13","0.12","",
"Latvia","LVA","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.11","0.12","0.14","0.15","0.17","0.18","0.25","0.49","0.74","0.48","0.4","0.35","0.31","0.3","0.32","0.33","0.34","0.35","0.37","0.39","0.42","0.44","0.45","0.48","0.49","0.5","0.46","0.44","0.42","0.41","0.41","0.4","",
"Macao SAR, China","MAC","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","0.06","0.06","0.07","0.07","0.07","0.08","0.08","0.08","0.08","0.09","0.09","0.09","0.09","0.08","0.08","0.08","0.08","0.08","0.07","0.07","0.07","0.06","0.05","0.05","0.05","0.04","0.04","0.04","0.04","0.04","0.04","0.03","",
"Monaco","MCO","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.02","0.03","0.04","0.06","0.07","0.11","0.59","1.58","0.43","0.42","0.47","0.48","0.52","0.57","0.6","0.64","0.66","0.68","0.69","0.7","0.7","0.7","0.68","0.68","0.65","0.65","0.64","0.64","0.64","0.63","0.64","0.67","0.68","",
"Madagascar","MDG","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","0.01","0.01","0.01","0.01","0.02","0.02","0.03","0.04","0.05","0.07","0.08","0.1","0.12","0.14","0.16","0.18","0.2","0.23","0.26","0.29","0.31","0.34","0.37","0.4","0.42","0.45","0.47","0.49","0.5","0.51","0.51","0.5","",
"Maldives","MDV","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","",
"Middle East & North Africa","MEA","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0173383762516347","0.0189808450596544","0.0200536161494684","0.0217832744400504","0.0253824648363909","0.0283218306483018","0.034191451032248","0.0360740814355126","0.038578387332898","0.0437594387745015","0.0492584663695876","0.0565986334051597","0.062692166812638","0.0643833939971237","0.064695425654468","0.0623047614083643","0.0572526646653154","0.0530784220546645","0.0477518073926616","0.0451769164973511","0.0402095973008771","0.0376668566294507","0.0377168824245579","0.0374276491510211","0.0375292011934593","0.038463773611024","0.0409231865219327","0.0409260073568889","0.0435277331251552","0.0443825328732094","0.0475531569089781","0.0530274947480305","0.0538656981887054","",
"Mexico","MEX","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.27","0.22","0.18","0.19","0.22","0.23","0.25","0.26","0.27","0.27","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","",
"Marshall Islands","MHL","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.02","0.02","0.02","0.02","0.02","0.03","0.03","0.03","0.03","0.04","0.04","0.04","0.04","0.05","0.05","",
"Mali","MLI","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.53","2.68","2.68","2.68","2.57","2.36","2.21","1.98","1.88","1.73","1.6","1.4","1.34","1.27","1.19","1.09","1.07","1.01","0.99","0.94","0.83","0.82","0.75","0.74","0.71","0.66","0.63","0.6","0.55","0.53","0.47","0.43","0.42","",
"Malta","MLT","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","0.02","0.02","0.03","0.03","0.04","0.05","0.05","0.06","0.07","0.08","0.09","0.1","0.1","0.11","0.12","0.12","0.13","0.14","0.14","0.14","0.15","0.15","0.15","0.16","0.16","0.16","0.16","0.17","0.17","0.17","0.17","0.17","",
"Myanmar","MMR","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.52","0.86","0.85","0.68","0.62","0.63","0.68","0.75","0.84","0.94","0.98","0.95","0.92","0.88","0.84","0.79","0.75","0.71","0.66","0.62","0.59","0.57","0.55","0.54","0.52","0.49","0.46","0.42","0.39","0.35","0.33","0.34","0.35","",
"Middle East & North Africa (excluding high income)","MNA","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0153512004540651","0.0165057460439289","0.0170482183083431","0.018245793034626","0.0220340070944281","0.0245398250874224","0.0307757974000616","0.0333610007438333","0.0360146161951111","0.0421634850762598","0.0492877619062301","0.0578324718351721","0.0657837383098255","0.0684305342621339","0.0689034646875714","0.066446613955208","0.0611126318177294","0.0567213695065527","0.051025782745651","0.048326919240942","0.0427986438122062","0.039986791935267","0.040111086087287","0.0399122756970025","0.0400717191444064","0.0412477109868934","0.0429453978754892","0.0428920167047468","0.0456879550527352","0.0455408474409243","0.0481763988524089","0.0532320423037858","0.0532127853301668","",
"Montenegro","MNE","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","0.01","0.01","0.01","0.01","0.01","0.02","0.02","0.02","0.02","0.02","0.02","0.03","0.03","0.03","0.04","0.04","0.05","0.06","0.06","0.07","0.08","0.08","0.08","0.08","0.08","0.08","0.08","0.08","0.07","0.07","0.06","0.05","",
"Mongolia","MNG","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.02","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.02","0.02","0.02","0.02","0.02","0.03","0.02","0.02","",
"Northern Mariana Islands","MNP","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.19","6.29","7.44","8.63","9.72","11.03","12.3","13.51","14.42","15.11","15.51","15.47","15.07","14.52","14","13.62","13.21","12.93","12.76","12.65","12.53","12.42","12.42","12.03","11.12","10.44","9.62","8.91","8.5","8.19","7.84","6.96","5.54","",
"Mauritania","MRT","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.47","0.56","0.65","0.71","0.79","0.83","0.9","0.91","0.94","0.91","0.88","0.8","0.73","0.66","0.6","0.53","0.44","0.36","0.3","0.25","0.21","0.19","0.19","0.17","0.17","0.17","0.17","0.17","0.17","0.18","0.19","0.19","0.19","",
"Mauritius","MUS","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malawi","MWI","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.92","23.58","24.34","24.68","24.13","22.57","20.78","19.27","17.66","15.23","14.73","13.18","12.01","11","10.13","9.33","8.51","7.83","7.73","6.75","6.58","6.32","5.91","5.42","4.97","4.54","3.99","3.36","2.72","2.26","1.98","1.63","1.3","",
"Malaysia","MYS","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.78","0.64","0.52","0.46","0.44","0.44","0.44","0.44","0.44","0.44","0.44","0.43","0.41","0.4","0.38","0.37","0.37","0.36","0.36","0.35","0.34","0.33","0.32","0.3","0.28","0.25","0.23","0.2","0.19","0.18","0.17","0.16","0.15","",
"North America","NAC","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.208971166690966","0.207965424185626","0.207965282921329","0.198981745636835","0.199014491583733","0.199073445608753","0.199077412146064","0.190032488609907","0.189947044537496","0.180865336860191","0.169844002493713","0.17","","",
"Namibia","NAM","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.9","10.9","14.27","18.05","21.27","23.6","24.37","23.4","21.84","20.09","18.47","17.12","15.87","14.89","13.83","13.34","11.75","10.38","9.52","9.03","9.05","8.56","8.28","7.97","7.66","7.42","7.28","6.86","6.29","5.68","4.86","4.78","4.2","",
"New Caledonia","NCL","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.79","0.94","1.08","1.21","1.33","1.34","1.31","1.21","1.1","0.95","0.82","0.66","0.52","0.39","0.32","0.27","0.2","0.16","0.14","0.13","0.12","0.12","0.12","0.11","0.11","0.11","0.11","0.1","0.09","0.09","0.08","0.08","0.08","",
"Nigeria","NGA","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nicaragua","NIC","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.06","0.07","0.09","0.12","0.16","0.2","0.24","0.29","0.34","0.34","0.29","0.27","0.26","0.25","0.25","0.25","0.24","0.24","0.23","0.23","0.22","0.21","0.2","0.2","0.19","0.18","0.17","0.16","0.15","0.14","0.14","0.14","0.13","",
"Netherlands","NLD","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.06","0.05","0.05","0.06","0.07","0.07","0.08","0.08","0.09","0.1","0.1","0.11","0.11","0.11","0.12","0.12","0.12","0.12","0.12","0.12","0.11","0.11","0.1","0.1","0.09","0.08","0.07","0.06","0.05","0.04","0.02","0.01","","",
"Norway","NOR","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nepal","NPL","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","0.01","0.01","0.03","0.05","0.09","0.16","0.28","0.38","0.42","0.4","0.37","0.35","0.33","0.3","0.27","0.23","0.2","0.17","0.15","0.13","0.12","0.1","0.09","0.08","0.07","0.06","0.05","0.05","0.04","0.03","0.03","0.02","",
"Nauru","NRU","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","0.04","0.04","0.04","0.03","0.03","0.03","0.03","0.03","0.04","0.04","0.04","0.05","0.05","0.05","0.06","0.06","0.06","0.06","0.07","0.07","0.07","0.07","0.06","0.06","0.06","0.05","0.05","0.04","0.04","0.03","0.02","","",
"OECD members","OED","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.198341150990669","0.198144296027853","0.198171360941299","0.193741653015202","0.192608596414653","0.1920791204753","0.189902728068632","0.187180692156246","0.187160011756774","0.181700105654274","0.173833911659109","","","",
"Oman","OMN","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","",
"Other small states","OSS","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.12557038985444","2.08772242065871","3.47070408147883","5.00033884879555","5.94649937771502","6.20355455702732","5.87677866128956","5.54321404417746","5.03974862610203","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Panama","PAN","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.67","0.73","0.76","0.78","0.79","0.79","0.79","0.78","0.77","0.76","0.75","0.74","0.73","0.72","0.71","0.71","0.7","0.69","0.68","0.67","0.67","0.66","0.65","0.65","0.64","0.64","0.63","0.62","0.62","0.62","0.61","0.61","0.6","",
"Peru","PER","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.78","0.76","0.72","0.68","0.63","0.57","0.51","0.48","0.45","0.43","0.41","0.4","0.37","0.36","0.35","0.33","0.31","0.29","0.26","0.23","0.21","0.21","0.22","0.23","0.25","0.26","0.29","0.29","0.29","0.3","0.29","0.31","0.29","",
"Philippines","PHL","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.02","0.02","0.03","0.04","0.05","0.07","0.09","0.11","0.12","0.14","0.17","0.19","0.2","0.23","0.25","0.28","0.31","0.35","0.39","",
"Palau","PLW","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.11","0.16","0.22","0.27","0.35","0.42","0.49","0.58","0.67","0.77","0.87","0.95","1","0.97","0.93","0.87","0.78","0.67","0.58","0.53","0.52","0.54","0.53","0.53","0.54","0.56","0.59","0.67","0.78","0.82","0.89","0.95","0.99","",
"Poland","POL","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","0.01","0.02","0.03","0.04","0.04","0.04","0.04","0.04","0.04","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.04","0.04","0.04","0.04","0.05","0.05","0.05","0.06","0.06","0.06","0.07","","",
"Pre-demographic dividend","PRE","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.01126172096868","6.20971735129459","6.19225047658934","5.97335326353741","5.63576870617169","5.24515393621389","4.93942622197534","4.68201340033503","4.40047796810112","4.12409392445884","3.89519308265991","3.62090399419596","3.39296070327627","3.17718032371832","3.00511359669601","2.82772740359629","2.68936518041241","2.5672654902037","2.45696864244438","2.3522877948157","2.25800739326322","2.189973088731","2.08345421158349","1.96123434534654","1.82034741673492","1.68417846170125","1.56962055840835","1.42661025158997","1.30890820811937","1.1843979963039","1.05081662068616","0.933678737684314","0.798466744364649","",
"Puerto Rico","PRI","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.65","0.7","0.71","0.67","0.61","0.56","0.52","0.48","0.45","0.42","0.4","0.38","0.37","0.36","0.35","0.35","0.34","0.34","0.33","0.32","0.31","0.3","0.29","0.28","0.26","0.24","0.23","0.21","0.19","0.18","0.16","0.14","","",
"Paraguay","PRY","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"West Bank and Gaza","PSE","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.02","0.02","0.02","0.02","0.02","0.03","0.03","0.03","0.04","0.04","0.05","0.05","",
"Romania","ROU","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","0.02","0.02","0.03","0.03","0.03","0.04","0.04","0.05","0.05","0.05","0.06","0.06","0.06","0.07","0.07","0.07","0.07","0.07","0.07","0.07","0.07","0.07","0.07","0.07","0.07","0.07","0.06","0.06","0.06","0.06","0.06","0.05","",
"Russian Federation","RUS","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Rwanda","RWA","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.92","8.05","7.98","7.76","8.12","6.72","5.86","5.98","5.61","5.17","4.78","4.42","4.1","3.79","3.39","2.75","2.46","2.27","2.15","1.94","1.87","1.74","1.63","1.45","1.3","1.11","0.91","0.75","0.62","0.52","0.44","0.44","0.38","",
"South Asia","SAS","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
