"Data Source","World Development Indicators",

"Last Updated Date","2024-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Sri Lanka","LKA","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","0.01","0.01","0.01","0.01","0.02","0.02","0.02","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.02","0.02","0.02","0.02","0.02","0.02","0.02","0.02","0.02","0.02","0.01","0.01","0.01","0.01","0.01","0.01","",
"Lower middle income","LMC","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low & middle income","LMY","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.02","14.16","20.72","27.79","33.96","37.93","36.8","34.99","31.76","28.99","27.39","26.08","25.22","24.62","24.53","24.33","24.09","23.17","22.13","21.04","19.32","18.63","18.11","17.88","16.5","14.8","12.33","10.13","8.48","7.69","6.7","5.63","4.49","",
"Late-demographic dividend","LTE","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.03","0.03","0.03","0.03","0.04","0.04","0.04","0.04","0.05","0.05","0.05","0.14","0.06","0.06","0.07","0.07","0.08","0.08","0.09","0.1","0.11","0.11","0.12","0.12","0.12","0.12","0.12","0.11","0.11","0.1","0.1","0.09","0.08","",
"Luxembourg","LUX","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.08","0.08","0.07","0.07","0.06","0.06","0.06","0.06","0.06","0.06","0.06","0.06","0.06","0.07","0.07","0.07","0.07","0.08","0.08","0.08","0.08","0.09","0.09","0.09","0.09","0.09","0.08","0.08","0.08","0.08","0.08","0.07","0.07","",
"Latvia","LVA","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.12","0.13","0.15","0.17","0.19","0.21","0.23","0.3","0.61","0.91","0.59","0.49","0.42","0.37","0.35","0.36","0.36","0.35","0.33","0.31","0.29","0.26","0.23","0.22","0.21","0.2","0.19","0.16","0.15","0.14","0.14","0.14","0.14","",
"Macao SAR, China","MAC","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.02","0.03","0.03","0.03","0.03","0.03","0.04","0.04","0.04","0.04","0.04","0.04","0.04","0.04","0.04","0.04","0.04","0.04","0.04","0.03","0.03","0.03","0.03","0.02","0.02","0.02","0.02","0.02","0.02","0.02","0.01","0.01","0.01","",
"Monaco","MCO","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","0.02","0.03","0.04","0.05","0.07","0.4","1.06","0.29","0.29","0.32","0.33","0.37","0.4","0.43","0.46","0.48","0.5","0.51","0.52","0.52","0.51","0.5","0.48","0.46","0.46","0.44","0.44","0.44","0.43","0.43","0.44","0.44","",
"Madagascar","MDG","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.02","0.02","0.03","0.04","0.04","0.05","0.06","0.07","0.08","0.1","0.11","0.12","0.14","0.16","0.17","0.19","0.2","0.22","0.24","0.25","0.26","0.27","0.27","0.28","0.28","0.27","",
"Maldives","MDV","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","",
"Middle East & North Africa","MEA","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0132932133387675","0.0148946237404229","0.0149215342037941","0.0149733487173209","0.0176541285897959","0.0182668551199771","0.0241107044761319","0.026675134736326","0.0309434779436294","0.0332731005825637","0.0387798999907417","0.0457016793887382","0.0505151700345209","0.052416221555253","0.0533386686137959","0.0503547927310954","0.0454135793879461","0.0422813175302343","0.0377949683122164","0.0340258611393781","0.0290300050373676","0.0288486437322184","0.0295864123015404","0.0264118309152117","0.0262858694516293","0.0286790307103177","0.028578758519848","0.0284721115740068","0.0290178351614012","0.0315381918391366","0.0312394308155645","0.0318142174131145","0.0372596281386666","",
"Mexico","MEX","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.27","0.23","0.19","0.21","0.23","0.26","0.28","0.29","0.31","0.32","0.33","0.33","0.34","0.35","0.35","0.36","0.36","0.36","0.37","0.37","0.37","0.38","0.38","0.38","0.38","0.39","0.39","0.39","0.39","0.39","0.39","0.39","0.39","",
"Marshall Islands","MHL","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.02","0.02","",
"Mali","MLI","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.64","2.79","2.79","2.79","2.67","2.45","2.29","2.05","1.93","1.78","1.65","1.43","1.37","1.3","1.21","1.12","1.09","1.04","1.02","0.97","0.86","0.84","0.77","0.77","0.74","0.68","0.65","0.63","0.57","0.55","0.49","0.45","0.44","",
"Malta","MLT","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","0.02","0.02","0.03","0.03","0.04","0.05","0.05","0.06","0.07","0.08","0.09","0.09","0.1","0.11","0.12","0.13","0.13","0.14","0.14","0.15","0.15","0.16","0.16","0.16","0.17","0.17","0.17","0.18","0.18","0.18","0.18","0.18","",
"Myanmar","MMR","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.76","1.26","1.28","1.04","0.98","1","1.09","1.22","1.38","1.55","1.63","1.62","1.57","1.51","1.46","1.39","1.32","1.26","1.18","1.11","1.06","1.03","1.01","0.98","0.95","0.91","0.85","0.78","0.72","0.66","0.62","0.64","0.65","",
"Middle East & North Africa (excluding high income)","MNA","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0118456389085562","0.013051034042287","0.0130391652919895","0.0130354025054828","0.0154385175972045","0.0161211690696624","0.0222714866565575","0.024966405958824","0.0299810456814048","0.0329545552679656","0.0387987976888065","0.0467696996484755","0.0526363109706856","0.0554916309092829","0.0566758205176016","0.0536183762378169","0.0483950222981969","0.0451137145365412","0.0402814204740628","0.0361891799914532","0.0306124734274404","0.0304299774415822","0.0312323434494212","0.0277472749446635","0.0275712339034535","0.0301780556058619","0.0299677902456489","0.0297688052606766","0.0295614044335101","0.0322755644541276","0.0312200994833419","0.0311499542885638","0.0370884280366113","",
"Montenegro","MNE","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","0.01","0.01","0.02","0.02","0.02","0.02","0.03","0.03","0.03","0.03","0.04","0.04","0.05","0.05","0.06","0.07","0.08","0.09","0.1","0.11","0.12","0.12","0.13","0.13","0.13","0.13","0.13","0.12","0.11","0.11","0.1","0.08","",
"Mongolia","MNG","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","",
"Northern Mariana Islands","MNP","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.09","6.19","7.34","8.51","9.6","10.89","12.15","13.34","14.23","14.91","15.29","15.25","14.84","14.3","13.78","13.41","13.02","12.75","12.57","12.46","12.33","12.25","12.28","11.92","11.04","10.39","9.61","8.92","8.53","8.23","7.91","7.02","5.58","",
"Mauritania","MRT","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.22","0.26","0.3","0.33","0.37","0.39","0.42","0.43","0.44","0.43","0.41","0.38","0.34","0.31","0.28","0.25","0.21","0.17","0.14","0.12","0.1","0.09","0.09","0.08","0.08","0.08","0.08","0.08","0.08","0.08","0.09","0.09","0.09","",
"Mauritius","MUS","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malawi","MWI","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.09","21.56","22.16","22.4","21.84","20.35","18.72","17.38","15.97","13.74","13.34","11.97","10.92","10","9.2","8.44","7.68","7.04","6.95","6.04","5.87","5.21","4.47","3.74","3.1","2.53","1.95","1.79","1.58","1.41","1.34","1.11","0.89","",
"Malaysia","MYS","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.49","0.4","0.33","0.29","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.27","0.26","0.25","0.25","0.25","0.24","0.24","0.23","0.22","0.21","0.21","0.2","0.18","0.17","0.15","0.13","0.12","0.12","0.11","0.11","0.1","",
"North America","NAC","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.213020630091802","0.193920301685346","0.184843536976828","0.166744630254716","0.157726367824218","0.148730717464776","0.148719981647921","0.139589677631878","0.13947787776526","0.130366565769307","0.120447640759922","0.13","","",
"Namibia","NAM","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.84","7.98","10.41","13.15","15.53","17.35","17.88","17.19","16.07","14.79","13.59","12.59","11.66","10.92","10.16","9.78","8.63","7.66","7.06","6.74","6.81","6.5","6.35","6.14","6.46","6.7","7","6.99","6.44","5.84","5.03","4.97","4.39","",
"New Caledonia","NCL","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.36","0.43","0.5","0.56","0.62","0.62","0.61","0.56","0.51","0.44","0.37","0.3","0.23","0.17","0.14","0.13","0.1","0.08","0.07","0.06","0.06","0.06","0.06","0.06","0.06","0.06","0.05","0.05","0.05","0.04","0.04","0.04","0.04","",
"Nigeria","NGA","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nicaragua","NIC","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.08","0.1","0.12","0.16","0.22","0.26","0.32","0.39","0.45","0.45","0.4","0.37","0.36","0.35","0.35","0.34","0.34","0.33","0.33","0.32","0.31","0.3","0.29","0.28","0.27","0.26","0.25","0.23","0.22","0.21","0.2","0.2","0.19","",
"Netherlands","NLD","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.06","0.05","0.06","0.06","0.07","0.08","0.08","0.09","0.1","0.1","0.11","0.11","0.12","0.12","0.13","0.13","0.13","0.13","0.13","0.13","0.13","0.12","0.11","0.11","0.1","0.09","0.08","0.06","0.05","0.04","0.02","0.02","","",
"Norway","NOR","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nepal","NPL","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","0.01","0.01","0.01","0.02","0.03","0.06","0.1","0.13","0.15","0.15","0.15","0.14","0.14","0.13","0.12","0.1","0.09","0.08","0.07","0.06","0.06","0.05","0.04","0.04","0.03","0.03","0.02","0.02","0.02","0.02","0.01","0.01","",
"Nauru","NRU","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.02","0.02","0.02","0.02","0.02","0.01","0.01","0.02","0.02","0.02","0.02","0.02","0.02","0.02","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.02","0.02","0.02","0.01","","",
"OECD members","OED","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.05","0.05","0.05","0.05","0.04","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","",
"Other small states","OSS","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.17307587101979","2.26604545038171","3.89000496280392","5.7473328270438","7.01865898911771","7.59793951301962","7.33562497970811","7.06527155711108","6.52013478469256","6.36906508812318","6.10938300340684","5.93552665011173","5.68047331240254","5.4857150540729","5.41384379316958","5.11489526222534","5.06530557305913","4.84843733151364","4.36921297270704","4.03870977125517","3.41608412086419","3.0972187591886","3.3786102114188","3.65952965580555","3.70050377502426","3.27526943061108","2.66253165314013","2.36739762835611","2.39093736353132","2.17458560080988","1.57364564814926","1.55617810794343","","",
"Pakistan","PAK","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Panama","PAN","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.55","0.6","0.64","0.66","0.68","0.7","0.72","0.74","0.77","0.8","0.83","0.86","0.89","0.91","0.92","0.93","0.93","0.93","0.92","0.92","0.91","0.91","0.9","0.9","0.89","0.88","0.88","0.87","0.87","0.86","0.86","0.85","0.85","",
"Peru","PER","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","0.3","0.29","0.28","0.26","0.23","0.2","0.19","0.17","0.16","0.15","0.15","0.14","0.13","0.13","0.12","0.12","0.11","0.1","0.09","0.08","0.08","0.08","0.09","0.09","0.1","0.11","0.11","0.11","0.11","0.11","0.12","0.11","",
"Philippines","PHL","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.02","0.02","0.03","0.04","0.05","0.07","0.1","0.13","0.14","0.16","0.19","0.22","0.25","0.27","0.31","0.34","0.38","0.42","0.48","0.54","",
"Palau","PLW","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.09","0.13","0.17","0.22","0.28","0.34","0.41","0.48","0.55","0.64","0.72","0.78","0.82","0.8","0.77","0.73","0.65","0.56","0.49","0.44","0.44","0.45","0.45","0.45","0.46","0.47","0.5","0.57","0.66","0.69","0.76","0.81","0.85","",
"Poland","POL","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","0.01","0.02","0.03","0.03","0.04","0.04","0.04","0.04","0.03","0.03","0.03","0.02","0.02","0.02","0.02","0.02","0.02","0.02","0.02","0.02","0.02","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.04","0.04","0.04","","",
"Pre-demographic dividend","PRE","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.57675952300531","5.78615282672412","5.79828988736079","5.61841336078849","5.32079072231797","4.9680187401714","4.68170267183419","4.45112392726546","4.18480539624549","3.928342889436","3.71816871364262","3.46577982122325","3.25420358104797","3.05509817550729","2.89116742148001","2.72392539970749","2.5929321293993","2.47761582296433","2.37400249829819","2.27815961057106","2.18982551832016","2.11559393785479","2.01252903224199","1.89324959378758","1.75106137089249","1.60860375798496","1.4924748617028","1.36938929689808","1.26709562101941","1.15651275143001","1.03617337534731","0.922958869142841","0.785553909651454","",
"Puerto Rico","PRI","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.57","0.62","0.63","0.6","0.55","0.51","0.47","0.43","0.41","0.38","0.36","0.35","0.33","0.33","0.32","0.32","0.31","0.3","0.3","0.29","0.28","0.27","0.27","0.25","0.24","0.23","0.21","0.19","0.18","0.16","0.15","0.13","","",
"Paraguay","PRY","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"West Bank and Gaza","PSE","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.02","0.02","0.02","0.02","0.03","0.03","0.02","",
"Romania","ROU","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","0.01","0.01","0.01","0.01","0.02","0.02","0.02","0.02","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.02","0.02","0.02","0.02","0.02","0.02","",
"Russian Federation","RUS","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Rwanda","RWA","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.11","6.24","6.22","6.09","6.5","5.42","4.69","4.78","4.51","4.17","3.87","3.59","3.34","3.1","2.77","2.25","2.01","1.85","1.74","1.57","1.5","1.4","1.31","1.17","1.05","0.9","0.74","0.61","0.51","0.43","0.37","0.37","0.32","",
"South Asia","SAS","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Saudi Arabia","SAU","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.04","0.05","0.05","0.05","0.06","0.06","0.06","0.06","0.05","0.04","0.04","0.03","0.02","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.02","0.02","0.03","0.04","0.04","",
"Sudan","SDN","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.08","0.09","0.1","0.1","0.11","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0.11","0.11","0.1","0.1","0.1","0.09","0.09","0.08","0.08","0.08","0.08","0.08","0.08","0.07","0.08","0.08","0.08","0.08","0.08","0.09","0.1","",
